geo_value,time_value,geo_res,BOW_cases,count_of_cli_visits,count_of_diagnosed_COVID,coverage_adj_vl,hosp_fac_BOW_7d_avg,pct_of_diagnosed_COVID
Central Virginia,2023-09-24,district,192.0,205.0,34.0,,2.054073651699164,1.7571059431524547
Central Virginia,2023-10-01,district,148.0,184.0,32.0,282141390891.45605,1.5319652751603292,1.6842105263157894
Central Virginia,2023-10-08,district,189.0,236.0,50.0,243860082081.12567,2.590578171216215,2.605523710265764
Central Virginia,2023-10-15,district,233.0,224.0,41.0,370921447494.1371,2.090016824433984,2.189001601708489
Central Virginia,2023-10-22,district,309.0,,,,,
Chesapeake,2020-03-01,district,,307.0,0.0,,,0.0
Chesapeake,2020-03-08,district,,278.0,0.0,,,0.0
Chesapeake,2020-03-15,district,,309.0,0.0,,,0.0
Chesapeake,2020-03-22,district,,257.0,0.0,,,0.0
Chesapeake,2020-03-29,district,57.0,199.0,0.0,,0.0,0.0
Chesapeake,2020-04-05,district,49.0,144.0,9.0,,0.0,0.7640067911714771
Chesapeake,2020-04-12,district,41.0,106.0,7.0,,0.0,0.6410256410256411
Chesapeake,2020-04-19,district,46.0,161.0,13.0,,0.0,1.0317460317460316
Chesapeake,2020-04-26,district,71.0,206.0,9.0,,0.0,0.7450331125827815
Chesapeake,2020-05-03,district,49.0,255.0,15.0,,0.0,1.166407465007776
Chesapeake,2020-05-10,district,56.0,320.0,7.0,,0.0,0.5372217958557176
Chesapeake,2020-05-17,district,49.0,341.0,11.0,,0.0,0.8221225710014948
Chesapeake,2020-05-24,district,88.0,332.0,15.0,,0.0,1.0744985673352434
Chesapeake,2020-05-31,district,71.0,312.0,16.0,,0.0,0.5803409503083061
Chesapeake,2020-06-07,district,67.0,341.0,31.0,,0.0,1.0638297872340423
Chesapeake,2020-06-14,district,74.0,357.0,28.0,,0.0,0.9612083762444216
Chesapeake,2020-06-21,district,146.0,400.0,28.0,,0.0,0.9210526315789472
Chesapeake,2020-06-28,district,136.0,498.0,30.0,,0.0,0.8836524300441826
Chesapeake,2020-07-05,district,238.0,682.0,43.0,,0.0,1.1286089238845145
Chesapeake,2020-07-12,district,432.0,644.0,40.0,,4.195705216515756,1.0813733441470668
Chesapeake,2020-07-19,district,466.0,540.0,68.0,,4.9632122683174185,1.9744483159117303
Chesapeake,2020-07-26,district,387.0,547.0,57.0,,2.8141925232727627,1.6671541386370283
Chesapeake,2020-08-02,district,374.0,426.0,54.0,,1.969934766290934,1.6284680337756332
Chesapeake,2020-08-09,district,346.0,418.0,45.0,,1.7140990823570466,1.3694461351186853
Chesapeake,2020-08-16,district,265.0,357.0,45.0,,1.8164333559306007,1.3957816377171215
Chesapeake,2020-08-23,district,255.0,322.0,50.0,,3.121195343993428,1.5807777426493834
Chesapeake,2020-08-30,district,154.0,399.0,47.0,,1.330345556456215,1.438628711355984
Chesapeake,2020-09-06,district,135.0,429.0,37.0,,0.7163399150148851,1.1028315946348732
Chesapeake,2020-09-13,district,131.0,433.0,22.0,,0.6395892098347188,0.6369426751592356
Chesapeake,2020-09-20,district,101.0,422.0,20.0,,0.5628385046545527,0.6031363088057901
Chesapeake,2020-09-27,district,113.0,493.0,26.0,,0.102334273573555,0.7272727272727273
Chesapeake,2020-10-04,district,172.0,582.0,26.0,,1.0745098725223277,1.5240328253223916
Chesapeake,2020-10-11,district,146.0,520.0,26.0,,0.8698413253752176,0.7196235815112095
Chesapeake,2020-10-18,district,129.0,542.0,36.0,,1.1000934409157164,1.0146561443066515
Chesapeake,2020-10-25,district,179.0,534.0,13.0,,0.5372549362611638,0.809464508094645
Chesapeake,2020-11-01,district,226.0,627.0,27.0,,1.9443511978975447,0.7460624481901078
Chesapeake,2020-11-08,district,242.0,743.0,50.0,,1.944351197897545,1.362026695723236
Chesapeake,2020-11-15,district,461.0,784.0,76.0,,2.1490197450446558,2.046862375437652
Chesapeake,2020-11-22,district,644.0,768.0,101.0,,2.174603313438044,2.91991905174906
Chesapeake,2020-11-29,district,353.0,956.0,124.0,,3.3770310279273152,3.225806451612903
Chesapeake,2020-12-06,district,576.0,1027.0,129.0,,4.323623058482699,3.453815261044177
Chesapeake,2020-12-13,district,822.0,1238.0,184.0,,5.039962973497585,4.673609347218695
Chesapeake,2020-12-20,district,627.0,1316.0,287.0,,5.577217909758748,7.45067497403946
Chesapeake,2020-12-27,district,639.0,1646.0,359.0,,6.037722140839746,8.105667193497402
Chesapeake,2021-01-03,district,720.0,1684.0,391.0,,6.702894919067853,8.646616541353385
Chesapeake,2021-01-10,district,1949.0,1551.0,308.0,,8.85191466411251,7.189542483660131
Chesapeake,2021-01-17,district,2089.0,1356.0,281.0,,7.649486949623236,6.81542566092651
Chesapeake,2021-01-24,district,1050.0,1259.0,280.0,,7.623903381229847,6.954793840039741
Chesapeake,2021-01-31,district,976.0,1142.0,228.0,,7.16339915014885,5.805958747135218
Chesapeake,2021-02-07,district,792.0,1046.0,176.0,,5.602801478152136,4.864566058595909
Chesapeake,2021-02-14,district,577.0,882.0,180.0,,4.9632122683174185,5.01952035694367
Chesapeake,2021-02-21,district,452.0,710.0,139.0,,4.732960152776919,4.024319629415171
Chesapeake,2021-02-28,district,286.0,554.0,105.0,,3.2491131859603715,3.155048076923077
Chesapeake,2021-03-07,district,286.0,572.0,108.0,,3.965453100975256,3.134978229317852
Chesapeake,2021-03-14,district,313.0,522.0,102.0,,3.402614596320704,3.081570996978852
Chesapeake,2021-03-21,district,277.0,542.0,103.0,,3.453781733107481,2.9837775202781
Chesapeake,2021-03-28,district,278.0,553.0,102.0,,3.837535259008313,3.0676691729323307
Chesapeake,2021-04-04,district,271.0,431.0,105.0,,3.786368122221535,3.2710280373831777
Chesapeake,2021-04-11,district,288.0,468.0,112.0,,2.9676939336330954,3.193612774451098
Chesapeake,2021-04-18,district,250.0,472.0,88.0,,3.172362480780205,2.4872809496890897
Chesapeake,2021-04-25,district,192.0,426.0,71.0,,2.353688292191765,2.171918017742429
Chesapeake,2021-05-02,district,147.0,386.0,64.0,,2.4048554289785424,1.895734597156398
Chesapeake,2021-05-09,district,93.0,416.0,56.0,,1.944351197897545,1.6538688718251624
Chesapeake,2021-05-16,district,96.0,324.0,38.0,,1.662931945570269,1.0476978218913702
Chesapeake,2021-05-23,district,80.0,355.0,40.0,,0.6651727782281076,1.122649452708392
Chesapeake,2021-05-30,district,39.0,335.0,28.0,,0.5116713678677751,0.8034433285509326
Chesapeake,2021-06-06,district,35.0,350.0,16.0,,0.4605042310809976,0.8320332813312533
Chesapeake,2021-06-13,district,39.0,366.0,23.0,,0.4860877994743863,0.6070203219846926
Chesapeake,2021-06-20,district,37.0,337.0,16.0,,0.716339915014885,0.4245157866808172
Chesapeake,2021-06-27,district,39.0,348.0,23.0,,0.4860877994743863,0.6139882541377469
Chesapeake,2021-07-04,district,70.0,371.0,34.0,,0.5116713678677751,0.9191673425250068
Chesapeake,2021-07-11,district,121.0,410.0,45.0,,1.048926304128939,1.160092807424594
Chesapeake,2021-07-18,district,169.0,443.0,57.0,,1.2024277144892714,1.4108910891089108
Chesapeake,2021-07-25,district,288.0,756.0,133.0,,1.7908497875372125,3.115483719840712
Chesapeake,2021-08-01,district,412.0,887.0,174.0,,2.993277502026484,3.9816933638443937
Chesapeake,2021-08-08,district,552.0,1074.0,222.0,,3.9910366693686448,4.92676431424767
Chesapeake,2021-08-15,district,636.0,1330.0,281.0,,4.937628699924028,5.986365573072007
Chesapeake,2021-08-22,district,796.0,1249.0,313.0,,6.574977077100909,6.83854052873061
Chesapeake,2021-08-29,district,696.0,982.0,319.0,,6.881979897821574,7.163709858522345
Chesapeake,2021-09-05,district,722.0,1039.0,355.0,,8.109991180704233,7.878384376387039
Chesapeake,2021-09-12,district,626.0,1075.0,295.0,2143080950088.9512,7.854155496770347,6.374243733794295
Chesapeake,2021-09-19,district,637.0,1042.0,241.0,1951327676770.3325,6.293557824773633,5.517399267399267
Chesapeake,2021-09-26,district,512.0,866.0,150.0,2074097057024.2732,6.805229192641408,3.662109375
Chesapeake,2021-10-03,district,457.0,748.0,156.0,,4.988795836710807,3.8480513073507647
Chesapeake,2021-10-10,district,398.0,603.0,95.0,,4.52829160562981,2.398989898989899
Chesapeake,2021-10-17,district,261.0,570.0,89.0,1919687943915.8027,3.6328667118612015,2.315899037210513
Chesapeake,2021-10-24,district,201.0,498.0,58.0,1922473586259.202,2.609523976125653,1.5263157894736843
Chesapeake,2021-10-31,district,205.0,504.0,65.0,1750578699339.685,2.0466854714711,1.7926089354660784
Chesapeake,2021-11-07,district,190.0,545.0,60.0,1543005899389.1057,1.7140990823570463,1.5739769150052465
Chesapeake,2021-11-14,district,238.0,529.0,64.0,1409552431476.646,1.5350141036033251,1.6908850726552178
Chesapeake,2021-11-21,district,229.0,547.0,77.0,,2.353688292191765,2.2587268993839835
Chesapeake,2021-11-28,district,351.0,723.0,130.0,3013351168355.7734,2.9421103652397065,3.329065300896287
Chesapeake,2021-12-05,district,393.0,724.0,144.0,4785837381334.306,3.0444446388132613,3.666921313980137
Chesapeake,2021-12-12,district,502.0,835.0,174.0,4090236333092.2095,3.3514474595339263,4.354354354354355
Chesapeake,2021-12-19,district,918.0,1131.0,468.0,3917155067415.328,3.965453100975256,11.779511704002012
Chesapeake,2021-12-26,district,2399.0,2179.0,888.0,62605589838375.56,9.082166779653008,17.30319563522993
Chesapeake,2022-01-02,district,3975.0,2053.0,908.0,17900263288702.805,16.55256875052252,18.523051815585475
Chesapeake,2022-01-09,district,4292.0,1569.0,754.0,18978381620718.85,14.37796543708448,17.82927406006148
Chesapeake,2022-01-16,district,3013.0,1015.0,523.0,8933228162370.71,14.76171896298531,15.748268593797048
Chesapeake,2022-01-23,district,1735.0,771.0,362.0,10538679043007.418,11.794025029352214,11.046689044858102
Chesapeake,2022-01-30,district,796.0,475.0,204.0,5487796908815.74,10.566013746469554,6.7171550872571615
Chesapeake,2022-02-06,district,503.0,320.0,91.0,3330198833509.229,5.628385046545525,3.1346882535308302
Chesapeake,2022-02-13,district,345.0,340.0,67.0,762213952660.3711,3.7096174170413687,2.168986727096148
Chesapeake,2022-02-20,district,340.0,253.0,24.0,344537244597.74585,1.8931840611107675,0.7802340702210663
Chesapeake,2022-02-27,district,167.0,236.0,19.0,255161843258.69485,1.1000934409157164,0.5831798649478207
Chesapeake,2022-03-06,district,118.0,222.0,18.0,660441301011.3531,0.7163399150148851,0.543970988213962
Chesapeake,2022-03-13,district,63.0,263.0,24.0,299197508475.9182,0.1790849787537212,0.6872852233676976
Chesapeake,2022-03-20,district,112.0,272.0,19.0,262134197047.69592,0.4349206626876088,0.5296905492054642
Chesapeake,2022-03-27,district,63.0,299.0,23.0,543870067553.112,0.3325863891140538,0.6387114690363788
Chesapeake,2022-04-03,district,183.0,282.0,23.0,1516951900355.7637,0.2302521155404988,0.6387114690363788
Chesapeake,2022-04-10,district,154.0,302.0,33.0,623205524551.7571,0.20466854714711,0.9377664109121908
Chesapeake,2022-04-17,district,125.0,361.0,56.0,1484102441616.3997,0.3837535259008313,1.487778958554729
Chesapeake,2022-04-24,district,226.0,407.0,77.0,873266169319.7389,0.3837535259008313,1.9989615784008308
Chesapeake,2022-05-01,district,287.0,484.0,134.0,1378569671544.352,0.8698413253752177,3.414882772680938
Chesapeake,2022-05-08,district,458.0,632.0,177.0,1363234718335.9385,1.2791784196694376,4.2456224514272005
Chesapeake,2022-05-15,district,514.0,691.0,224.0,2992095135476.364,1.1256770093091053,5.242218581792652
Chesapeake,2022-05-22,district,498.0,716.0,213.0,5120224317492.476,1.9187676295041567,4.9044439327653695
Chesapeake,2022-05-29,district,516.0,786.0,213.0,2344316469680.524,2.353688292191765,4.9362688296639625
Chesapeake,2022-06-05,district,427.0,684.0,180.0,4629635645048.995,3.7096174170413687,4.1161673908072265
Chesapeake,2022-06-12,district,422.0,637.0,187.0,2673967546011.552,3.197946049173594,4.436536180308423
Chesapeake,2022-06-19,district,540.0,674.0,196.0,4316412894525.613,2.711858249699208,4.759592034968431
Chesapeake,2022-06-26,district,516.0,729.0,225.0,2153749697813.9292,2.9676939336330954,5.2978573110430895
Chesapeake,2022-07-03,district,432.0,568.0,201.0,1601045764552.2598,2.9421103652397065,5.097641389804717
Chesapeake,2022-07-10,district,489.0,598.0,214.0,1790610516836.9272,3.837535259008313,5.382293762575452
Chesapeake,2022-07-17,district,517.0,635.0,255.0,2666279127754.862,3.504948869894259,6.384576865297947
Chesapeake,2022-07-24,district,483.0,674.0,243.0,4463378568023.625,3.811951690614924,6.071964017991005
Chesapeake,2022-07-31,district,443.0,653.0,218.0,1604569149700.296,3.6584502802545913,5.400049541738915
Chesapeake,2022-08-07,district,385.0,568.0,165.0,2398458709979.8,3.0700282072066503,4.348972061149183
Chesapeake,2022-08-14,district,354.0,544.0,191.0,929531536229.282,2.916526796846317,4.958463136033229
Chesapeake,2022-08-21,district,277.0,446.0,137.0,312627894398.62866,2.6606911129124304,3.5882661079099005
Chesapeake,2022-08-28,district,262.0,429.0,141.0,949912087930.5984,2.0466854714711,3.610755441741357
Chesapeake,2022-09-04,district,209.0,440.0,129.0,1073091738093.5188,1.7652662191438238,3.274942878903275
Chesapeake,2022-09-11,district,284.0,572.0,126.0,1097674423084.3556,2.302521155404988,3.1172686788718456
Chesapeake,2022-09-18,district,256.0,634.0,125.0,397670682818.8941,1.7652662191438238,3.032508491023775
Chesapeake,2022-09-25,district,233.0,621.0,120.0,333916109846.8891,1.4070962616363814,2.975452516736921
Chesapeake,2022-10-02,district,229.0,593.0,117.0,760694665256.7826,1.662931945570269,3.0248190279214064
Chesapeake,2022-10-09,district,188.0,569.0,79.0,957788639034.853,1.4070962616363814,1.8958483321334292
Chesapeake,2022-10-16,district,161.0,712.0,81.0,1436666696178.786,1.9699347662909337,1.9027484143763211
Chesapeake,2022-10-23,district,221.0,1066.0,114.0,2333744857084.481,1.3303455564562152,2.3161316537992684
Chesapeake,2022-10-30,district,259.0,1071.0,122.0,793784757254.341,2.0722690398644885,2.410590792333531
Chesapeake,2022-11-06,district,164.0,861.0,70.0,818717592983.7328,1.4582633984231588,1.5050526768436896
Chesapeake,2022-11-13,district,108.0,802.0,70.0,604125706541.4502,1.4582633984231588,1.5618027666220438
Chesapeake,2022-11-20,district,102.0,731.0,69.0,975735643549.751,1.1768441460958827,1.7168449863150042
Chesapeake,2022-11-27,district,241.0,822.0,122.0,3557657117560.341,1.5094305352099364,2.700309871624613
Chesapeake,2022-12-04,district,248.0,847.0,119.0,3212548308146.8115,2.174603313438044,2.7206218564243256
Chesapeake,2022-12-11,district,377.0,1011.0,195.0,4507650517016.902,2.839776091666152,4.387938793879388
Chesapeake,2022-12-18,district,368.0,910.0,214.0,2829529887718.7163,2.9932775020264835,5.034109621265585
Chesapeake,2022-12-25,district,418.0,891.0,270.0,9466086156187.484,4.758543721170308,6.564551422319475
Chesapeake,2023-01-01,district,415.0,865.0,224.0,5360740890740.18,4.656209447596752,4.929577464788731
Chesapeake,2023-01-08,district,279.0,586.0,141.0,2190490604570.7104,3.581699575074425,3.561505430664309
Chesapeake,2023-01-15,district,241.0,564.0,131.0,2737567692307.6924,2.8141925232727627,3.3231861998985286
Chesapeake,2023-01-22,district,214.0,610.0,133.0,2647702692307.6924,2.2001868818314327,3.2590051457975986
Chesapeake,2023-01-29,district,208.0,628.0,145.0,5613913846153.847,2.097852608257877,3.516856657773466
Chesapeake,2023-02-05,district,195.0,594.0,113.0,6850215000000.001,2.0722690398644894,2.590554791380101
Chesapeake,2023-02-12,district,184.0,543.0,97.0,4236936923076.9233,1.4070962616363811,2.353226589034449
Chesapeake,2023-02-19,district,136.0,496.0,66.0,1014534115384.6154,1.02334273573555,1.5482054890921886
Chesapeake,2023-02-26,district,117.0,435.0,50.0,0.0,1.125677009309105,1.208313194780087
Chesapeake,2023-03-05,district,99.0,415.0,47.0,235615615384.6154,1.151260577702494,1.182985149760886
Chesapeake,2023-03-12,district,65.0,469.0,51.0,659004500000.0,0.9721755989487726,1.2442059038789948
Chesapeake,2023-03-19,district,72.0,500.0,60.0,2732166576923.077,0.6140056414413302,1.394700139470014
Chesapeake,2023-03-26,district,91.0,443.0,53.0,1241493038461.5386,0.4860877994743863,1.2664277180406214
Chesapeake,2023-04-02,district,63.0,393.0,38.0,559207230769.2307,0.7675070518016627,0.9293225727561752
Chesapeake,2023-04-09,district,39.0,349.0,24.0,711763269230.7693,0.3325863891140538,1.23902942694889
Chesapeake,2023-04-16,district,38.0,347.0,37.0,494766269230.7692,0.4093370942942201,0.8956669087388042
Chesapeake,2023-04-23,district,34.0,289.0,20.0,351587615384.61536,0.1279178419669437,0.4993757802746565
Chesapeake,2023-04-30,district,23.0,304.0,16.0,,0.2558356839338875,0.7615421227986673
Chesapeake,2023-05-07,district,31.0,329.0,27.0,155960114615.38458,0.3325863891140538,0.6689791873141725
Chesapeake,2023-05-14,district,34.0,308.0,15.0,348231730769.2308,0.307002820720665,0.7246376811594203
Chesapeake,2023-05-21,district,39.0,326.0,29.0,477630615384.6154,0.20466854714711,0.6931166347992351
Chesapeake,2023-05-28,district,38.0,301.0,24.0,342825846153.8461,0.2302521155404988,0.5911330049261084
Chesapeake,2023-06-04,district,24.0,279.0,18.0,99670119230.76924,0.102334273573555,0.437211561816857
Chesapeake,2023-06-11,district,14.0,268.0,16.0,279297807692.3077,0.2302521155404988,0.7197480881691408
Chesapeake,2023-06-18,district,30.0,240.0,29.0,87376434615.38461,0.0,0.7319535588086825
Chesapeake,2023-06-25,district,37.0,225.0,30.0,105845346153.84616,0.0,0.7729966503478486
Chesapeake,2023-07-02,district,40.0,238.0,47.0,498626615384.6154,0.102334273573555,1.2440444679724725
Chesapeake,2023-07-09,district,39.0,183.0,19.0,655329384615.3845,0.102334273573555,0.4775069112842423
Chesapeake,2023-07-16,district,68.0,212.0,42.0,76061211538.46153,0.20466854714711,1.063560395036718
Chesapeake,2023-07-23,district,80.0,253.0,61.0,444090076923.07697,0.5628385046545527,1.5151515151515151
Chesapeake,2023-07-30,district,102.0,300.0,89.0,811445038461.5385,0.5372549362611638,2.1953626048347314
Chesapeake,2023-08-06,district,128.0,304.0,93.0,756724692307.6923,0.716339915014885,2.300272075191689
Chesapeake,2023-08-13,district,161.0,350.0,117.0,991463538461.5385,1.1000934409157164,2.9367469879518078
Chesapeake,2023-08-20,district,191.0,402.0,140.0,521685192307.69226,1.3815126932429926,3.4229828850855744
Chesapeake,2023-08-27,district,145.0,360.0,111.0,321935923076.9231,1.4838469668165477,2.7973790322580645
Chesapeake,2023-09-03,district,178.0,432.0,133.0,899476961538.4617,1.5605976719967138,3.1390134529147984
Chesapeake,2023-09-10,district,185.0,524.0,138.0,161924423076.9231,1.3047619880628265,3.1137184115523464
Chesapeake,2023-09-17,district,198.0,614.0,142.0,909551038461.5386,1.4326798300297705,3.278688524590164
Chesapeake,2023-09-24,district,184.0,613.0,137.0,204536680769.2308,1.765266219143824,3.093947606142728
Chesapeake,2023-10-01,district,136.0,536.0,96.0,347506538461.53845,1.944351197897545,2.213511643993544
Chesapeake,2023-10-08,district,100.0,481.0,83.0,213087576923.07693,1.3815126932429926,1.916859122401848
Chesapeake,2023-10-15,district,105.0,472.0,70.0,146904423076.92307,1.6885155139636578,1.5876616012701292
Chesapeake,2023-10-22,district,106.0,,,380001500000.0,,
Chesterfield,2020-03-01,district,,242.0,0.0,,,0.0
Chesterfield,2020-03-08,district,,318.0,0.0,,,0.0
Chesterfield,2020-03-15,district,,425.0,0.0,,,0.0
Chesterfield,2020-03-22,district,,288.0,0.0,,,0.0
Chesterfield,2020-03-29,district,98.0,234.0,9.0,,0.0,0.4888647474198804
Chesterfield,2020-04-05,district,108.0,220.0,21.0,,0.0,1.16991643454039
Chesterfield,2020-04-12,district,122.0,242.0,22.0,,0.0,1.245048104131296
Chesterfield,2020-04-19,district,171.0,373.0,23.0,,0.0,1.270718232044199
Chesterfield,2020-04-26,district,160.0,399.0,36.0,,0.0,1.868188894654904
Chesterfield,2020-05-03,district,198.0,540.0,66.0,,0.0,1.8363939899833053
Chesterfield,2020-05-10,district,217.0,669.0,69.0,,0.0,1.802507836990596
Chesterfield,2020-05-17,district,217.0,837.0,108.0,,0.0,2.595529920692141
Chesterfield,2020-05-24,district,373.0,859.0,110.0,,0.0,2.485314053321283
Chesterfield,2020-05-31,district,296.0,901.0,145.0,,0.0,3.211517165005537
Chesterfield,2020-06-07,district,373.0,903.0,106.0,,0.0,2.1739130434782608
Chesterfield,2020-06-14,district,403.0,885.0,129.0,,0.0,2.7470187393526406
Chesterfield,2020-06-21,district,326.0,743.0,97.0,,0.0,2.086021505376344
Chesterfield,2020-06-28,district,171.0,735.0,91.0,,0.0,1.9105605710686544
Chesterfield,2020-07-05,district,191.0,800.0,103.0,,0.0,2.0791279773920066
Chesterfield,2020-07-12,district,275.0,781.0,88.0,,2.002695760894777,1.8208152286364576
Chesterfield,2020-07-19,district,300.0,551.0,83.0,,3.497244836189388,1.7807337481227203
Chesterfield,2020-07-26,district,318.0,555.0,93.0,,4.035282503295448,1.973684210526316
Chesterfield,2020-08-02,district,375.0,530.0,87.0,,3.557026799201172,1.8629550321199144
Chesterfield,2020-08-09,district,288.0,502.0,70.0,,3.5869177807070645,1.544912822776429
Chesterfield,2020-08-16,district,252.0,490.0,85.0,,3.885827595765986,1.7812238055322716
Chesterfield,2020-08-23,district,187.0,436.0,45.0,,3.198335021130465,0.9654580562111136
Chesterfield,2020-08-30,district,252.0,586.0,55.0,,3.527135817695279,1.1122345803842264
Chesterfield,2020-09-06,district,298.0,651.0,78.0,,2.839643243059759,1.5866558177379984
Chesterfield,2020-09-13,district,231.0,660.0,68.0,,3.497244836189388,1.3608164898939363
Chesterfield,2020-09-20,district,249.0,636.0,66.0,,2.1521506684242384,1.342554922701383
Chesterfield,2020-09-27,district,210.0,670.0,70.0,,2.839643243059759,1.3679890560875514
Chesterfield,2020-10-04,district,218.0,683.0,72.0,,3.198335021130465,1.4388489208633093
Chesterfield,2020-10-11,district,354.0,623.0,63.0,,2.9592071690833284,1.2642986152919928
Chesterfield,2020-10-18,district,344.0,672.0,70.0,,3.018989132095112,1.3944223107569722
Chesterfield,2020-10-25,district,354.0,675.0,82.0,,3.2880079656481422,1.6707416462917686
Chesterfield,2020-11-01,district,353.0,726.0,94.0,,3.855936614260094,1.9349526554137504
Chesterfield,2020-11-08,district,460.0,784.0,129.0,,5.380376671060596,2.503396079953425
Chesterfield,2020-11-15,district,645.0,914.0,161.0,,5.768959430637195,3.251868309432438
Chesterfield,2020-11-22,district,731.0,938.0,202.0,,7.921110099061435,4.152106885919835
Chesterfield,2020-11-29,district,796.0,1038.0,203.0,,8.249910895626247,4.028577098630681
Chesterfield,2020-12-06,district,962.0,1088.0,225.0,,10.013478804473886,4.607823059594511
Chesterfield,2020-12-13,district,908.0,1306.0,256.0,,11.896610639345097,4.887361588392516
Chesterfield,2020-12-20,district,933.0,1527.0,376.0,,11.53791886127439,7.0110013052396045
Chesterfield,2020-12-27,district,1316.0,1732.0,505.0,,14.766144863910748,8.331958422702524
Chesterfield,2021-01-03,district,1352.0,2010.0,578.0,,17.81502497751175,9.337641357027463
Chesterfield,2021-01-10,district,1913.0,1847.0,591.0,,18.23349871859424,10.080163738700325
Chesterfield,2021-01-17,district,1536.0,1595.0,486.0,,17.874806940523534,8.69254158468968
Chesterfield,2021-01-24,district,1675.0,1426.0,400.0,,15.513419401558052,7.452953232718465
Chesterfield,2021-01-31,district,1503.0,1288.0,383.0,,13.361268733133814,7.46152347555036
Chesterfield,2021-02-07,district,2049.0,977.0,270.0,,10.969990212662438,5.895196506550218
Chesterfield,2021-02-14,district,857.0,940.0,249.0,,10.133042730497456,5.235492010092515
Chesterfield,2021-02-21,district,605.0,796.0,191.0,,8.758057581226415,3.938956485873376
Chesterfield,2021-02-28,district,504.0,728.0,186.0,,8.100455988096787,3.7469782433521353
Chesterfield,2021-03-07,district,493.0,712.0,169.0,,6.6357978943080695,3.11119293078056
Chesterfield,2021-03-14,district,526.0,666.0,138.0,,5.828741393648978,2.688486265341905
Chesterfield,2021-03-21,district,496.0,693.0,191.0,,6.665688875813961,3.8578065037366183
Chesterfield,2021-03-28,district,449.0,756.0,165.0,,7.143944579908236,3.235294117647059
Chesterfield,2021-04-04,district,482.0,696.0,163.0,,6.904816727861099,3.144896777927841
Chesterfield,2021-04-11,district,561.0,655.0,159.0,,6.874925746355207,2.730082417582417
Chesterfield,2021-04-18,district,424.0,632.0,134.0,,6.277106116237362,2.483781278962002
Chesterfield,2021-04-25,district,391.0,597.0,137.0,,4.453756244377939,2.664851196265318
Chesterfield,2021-05-02,district,362.0,546.0,89.0,,4.453756244377938,1.7115384615384617
Chesterfield,2021-05-09,district,174.0,489.0,64.0,,3.706481706730633,1.2504884720593985
Chesterfield,2021-05-16,district,182.0,478.0,60.0,,2.809752261553867,1.1785503830288744
Chesterfield,2021-05-23,district,129.0,490.0,59.0,,2.570624409506729,1.1090225563909777
Chesterfield,2021-05-30,district,64.0,477.0,40.0,,1.6141130013181788,0.7348888480617307
Chesterfield,2021-06-06,district,61.0,427.0,33.0,,0.9864023896944426,0.599128540305011
Chesterfield,2021-06-13,district,39.0,458.0,31.0,,1.046184352706227,0.5824877865464111
Chesterfield,2021-06-20,district,26.0,452.0,30.0,,0.4184737410824908,0.5490483162518301
Chesterfield,2021-06-27,district,61.0,472.0,26.0,,0.7771655191531972,0.4707586456635886
Chesterfield,2021-07-04,district,108.0,434.0,47.0,,0.8668384636708739,0.8166811468288445
Chesterfield,2021-07-11,district,146.0,508.0,63.0,,1.7037859458358555,1.09794353433252
Chesterfield,2021-07-18,district,193.0,592.0,102.0,,2.3016055759537,1.7607457276022789
Chesterfield,2021-07-25,district,471.0,899.0,183.0,,4.065173484801339,3.003446578040374
Chesterfield,2021-08-01,district,688.0,1282.0,306.0,,4.842339003954537,4.757462686567164
Chesterfield,2021-08-08,district,795.0,1527.0,407.0,,7.652091265508405,6.151753325272067
Chesterfield,2021-08-15,district,1030.0,1781.0,524.0,,8.8178395442382,7.724056603773585
Chesterfield,2021-08-22,district,1243.0,2008.0,601.0,,11.956392602356882,8.444569341014473
Chesterfield,2021-08-29,district,1270.0,1632.0,620.0,,11.956392602356882,9.02737332556785
Chesterfield,2021-09-05,district,1295.0,1724.0,669.0,,12.135738491392232,9.627284501367104
Chesterfield,2021-09-12,district,1348.0,1629.0,611.0,2664929893120.0,11.388463953744928,8.990582695703354
Chesterfield,2021-09-19,district,1032.0,1292.0,401.0,637605296693.75,11.179227083203685,6.491824510280071
Chesterfield,2021-09-26,district,969.0,1180.0,341.0,2093332714340.0,8.8178395442382,5.552841556749715
Chesterfield,2021-10-03,district,923.0,1079.0,295.0,449659601816.75,8.429256784661602,5.073086844368014
Chesterfield,2021-10-10,district,695.0,958.0,230.0,3096315419568.8,8.399365803155709,3.976486860304288
Chesterfield,2021-10-17,district,500.0,796.0,183.0,110013529856.25,6.755361820331638,3.375760929717764
Chesterfield,2021-10-24,district,474.0,723.0,143.0,459268869620.28,5.888523356660763,2.664927320163996
Chesterfield,2021-10-31,district,460.0,721.0,133.0,399739483968.0,5.02168489298989,2.523719165085389
Chesterfield,2021-11-07,district,402.0,744.0,123.0,2349131915373.5,5.171139800519351,2.245345016429354
Chesterfield,2021-11-14,district,524.0,748.0,158.0,4332420816563.01,4.513538207389723,2.923219241443108
Chesterfield,2021-11-21,district,475.0,782.0,190.0,4423892453167.875,5.619504523107734,3.724759851009606
Chesterfield,2021-11-28,district,679.0,1099.0,290.0,3347080022934.9,7.442854394967159,4.810882548108825
Chesterfield,2021-12-05,district,893.0,1227.0,343.0,12409526167785.0,10.252606656521024,5.793918918918919
